prospect,yes i think that's okay.
rep,there it is one you sado up anyways so i mean obviously there's there's some issue in here picking up the spanish language but let's say it was showing that spanish sentence so wherever it's picking up that data from today right there's probably a spanish version and an english version of the catalogue we're always picking up that data from if that's what it's going to send you the data so magento can then choose and say oh it's in spanish i'm going to spanish column or <> it's an english it's in english column.
prospect,oh now i have another another question in this case in an iphone exactly the problem is iphone is like a - and be out we have a problem with sears an iphone in this case because the information is different for name like a different art a there's capital letter on another.
prospect,yeah like right now sometimes we have problem because the search engine they like case sensitive.
rep,okay yeah i mean case sensitivity is not an issue with unboxd but obviously that is something we take care of but the the issue is how do we translate from english to spanish which the spanish to english that's what i was trying to answer the question where we provide both pieces of information back so you can decide which to show when based on what your logic assignments .
prospect,okay because for example right now if you if you look in the spanish version for the word mobile it will bring bring you all the phones because or if you look for cell phones in the world can you hear me i lost.
prospect,if you look for cellular that's more in the english version we had the data search engine look for mobile it translate or it has this you know cinnamon.
rep,cinnamon yep.
prospect,yes for cellular its look for okay you have here cellphones i will look for cellular.
rep,cellular.
prospect,c-e-l-l-u-l-a-r one l c-e-l-u.
rep,oh c-e-l-u. got it
prospect,correct. oh yes are you it walk it also will bring you like all the phones.
prospect,because you created a synonym on the back end
rep,we have the ability to do that as well when you created something called spell
rep,it seems like so when i search for cellular. you created a synonym on the back end called mobile phones or mobile.
prospect,mobile that's why for example i found out that someone <><> it's a like the description said that it has mobile technology or it can connect with mobile you need to do english to find it.
prospect,<><><>
prospect,okay and that's the problem.
rep,got it that's only so that is exactly what unboxd takes care of it's not a keyword pattern match it's not just saying i'm gonna look for this keyword in all the fields that are searchable it will actually understand the context of the search so it will not show a laptop when somebody searching for a mobile up top it may show laptop at the bottom of the search query .
rep,the first top results will always be the actual products the actual mobile cell phones.
rep,<> a context does that answer your question i just want to make sure.
prospect,right now we don't have a question we thinking different right now i jump to today develop an area i think in we we have the code or you put the code in my hosting we what is there they the process to develop to add these this year's engine in the solution in their shopmundo site.
rep,got it so because you guys are magento you have a magento extension you install the extension and essentially that gives you the ability to call unboxd so the extension that takes care of getting us the catalogue so you can define which columns of the catalogue come to unboxd and then you can make calls to unboxd shut up magento and unboxd will respond in a way that magento understands and then you can start showing the results and it will give you a simple div tag for the autocomplete for the type-ahead piece.
rep,for this for this please this again i'll give you a simple div tag which you add and there's one more piece called the analytics so you deploy the analytics it's it's just like google analytics just simply deploy a javascript snippet and that's it that's the implementation.
prospect,okay okay okay it's very easy to do insert to do in the site and this is and we we need another question we have a jquery in the magento site backend but we don't have ajax or another apk ruining a poor who you who you used to to this a apk.
rep,so the typer head is done using jquery the search results are based on an api so if they don't need to be ajax you can call the api and then we'll show the results.
prospect,okay the apa restful.
rep,yes it's restful api correct.
prospect,yeah thanks.
rep,no probkem yes i can and i can show you what that looks like this is our magento search implementation and then you can see here pretty straightforward so user query goes to the magento core code and then we have the search extension on the back end your content box we make an api response to the magenta core and then it sends back the results back to the okay so here you can install the extension pretty straightforward very straightforward process you can authenticate singular catalog you do the analytics tracking figure search and we'll help you with all of these and then we'll give you an auto suggest also.
prospect,okay i read these and right now we we think in the demo site you have a demo site - we enter to put information and check in who to use it that's
rep,yep you can sign up and usually go ahead and sign up - let's click here to sign up its search click on that fill out this form yeah that's it you have access to everything that you need so once you install the extension you'll get how do you get the extension key to authenticate you can upload the catalogue you can manipulate the catalogue the back end dashboard would look something like this once you've installed it this is what it would look like you can then define which fields are searchable not searchable you can define what facets you show you can create your synonyms on the back end so the cellular is mobile that can be done right here .
rep,you also merchandise your solution so let's say here's the demo site we put together so let's say i have a dress.
rep,i search for dress this is what the search results look like i want to figure very dress so this is what dress looks like on the back end i can promote boost the results instantly it will start showing like the products you see here yeah. you can drag and drop
rep,i have a question now that we are liking the back end is you said that incorrect and give you suggesting you have like you means misspelled something we need to write like.
rep,correct
rep,you misspelled dress i use one yes or like those three instead or like correct you or give you suggestions like in this case like we need to specify
rep,so here you got it if i misspelled black leather jacket now i misspelled all three words it will give me did you mean black another jacket show the search results for black leather jacket no i mean like that me do you mean like leather jacket i mean do we need to specify that if somebody misses that c in black. yeah the unbox system will take care of that.
rep,if there are some special circumstances where unboxd has no idea how to correct the spelling because it's a unique keyword you can always solve it by creating a synonym on the back end you can go here <> synonym and say that say a particular keyword for example like cellular may get caught up as it's misspelling so you might want to say keyword is synonym is mobile that's it and if you have more than one you can you can add more than one to say seen
prospect,right now that i like that you can use coma instead of like creating one by one.
rep,correct that is correct. yep. alright next thing so we're talking about the merchandising piece right but one piece i forgot to show you is let's say you applied a particular rule to boost you have few products and you just want to drag and drop you don't initially apply a rule you could just drag and drop and say i want to pin this product in this position i want this product in the second position let's say in it and i now search for dress those two products will show up up top the other thing you can do is create custom landing pages for marketing campaigns so let's say is there any holiday coming up in dominican republic.
prospect,i think yes  valentine's day .
rep,okay valentine's day awesome valentine's 2016 let me first search for this it didn't find any results right but this approach can also be used for <> keywords that are producing zero results put a tool click on merchandise you won't find anything in the catalogue you convert to a landing page by clicking on the right here okay now the entire catalogue is available for you to curate okay now come in and say brand whatever we're gonna create okay by the way does it have to be this specific so .
prospect,now i want to now promote by sorting let's say on price and now search for valentine 2016 i actually now see results exactly the way i curated them now you can take this url put it in your email campaigns ppc campaigns social media campaigns whatever the customers click on the link they'll come straight to this page last piece is the reporting so here in reporting you can see we give you three levels of reporting what is the conversion funnel high level conversion funnel second is the search queries top products added to cart who's your top zero results queries and your top clicked products.
rep,the next is you can also drill down into an individual query and see whether it's performing good or not so you can drill down into dress it as a query and see what is the trend line of that query what products show up when you search for a dress and what is the conversion funnel of this particular query and you can also do the same thing with products you can see the individual product you can see it's trend line you can see it's you can see its excuse me you can see the trend line you can see the conversions and you can see that queries that show up for that particular product and that's the solution so i just want to make sure i make sure i don't forget didn't forget to show you something yep that's it any questions.
prospect,this is good this is the information we need in in this in the site back end right now if you consider a you have on other things alex or cecilia.
prospect,well i have a question for customisation i saw that in different web page the search bar show different way like okay we have we have here a button that allows you to buy right away can we customise it or you right away customised depending or like what we need.
rep,yeah within reason it can be customised you can move around so for example if you want this button let's say in the autocomplete okay this button that you want to show if you want to show that you can show that you can show search turns brands categories you can show images products so whatever catalog information that you send within reason we can customize this absolutely as you see we have customised it right this looks at you can see how this looks versus you can see how this looks versus how you can see this looks.
rep,but the components the components are pretty much the same it's just that how you design the component to create an experience is what's critical .
rep,anyways yes so this customer is able in that sense and it's up to your design if you want to change the design it's up to you absolutely up to you you can absolutely do that also by the way do you guys work with <> by any chance.
rep,oh is that your technology company who's going to implement this or you have an in-house it team that will implement this no.
prospect,it's them.
rep,okay and they know how to do it from the back end so yeah that shouldn't be a problem right.
rep,any other questions
prospect,right now no one so far.
prospect,yes so far so good.
rep,okay so what are the next steps of your perspective you guys you are the next steps from your perspective do you guys need to think about it do you guys want to get started do you guys want to find out what the price.
prospect,i like this solution.
rep,thank you .
prospect,yeah right now we need like confirmation - we need to show this so they can approve it first before we can take any decision so you don't have a problem we need the this presentation is a powerpoint or another i said the powerpoint is right now yes.
rep,in the powerpoint but some of these pages are not included in it.
prospect,okay i see here that it's being recording the this session can you send the video.
rep,unfortunately yeah we record this for training purposes so unfortunately i'm not allowed to send that so i do apologize here's what i can do though if you feel comfortable whoever your team that you need to present this to if you would like me to do this demo again if you want to set up a second round of a demo we can absolutely do that i do more than 350 demos in a year so i get more than i'm more than happy to do that i love to do this so if you want me to do this one more time so we do that.
rep,so i'm assuming that you guys need to talk this internally and get an approval before moving forward what else do you need besides the let's say we do another demo what about what are the information do you need in order to get approved i'm assuming price is one.
prospect,yes prices and time to to support if you have support what is their support type and every information to to this area administration area like this.
rep,absolutely so the cost is i believe my team has shared the cost per month there's two costs one is a one-time setup fee that is just simply for us to integrate help you get it set up design different design elements for you and support the quality of team to do the integration and second monthly fee for the product so this the setup fee is about twelve hundred dollars one-time and you only pay fifty percent in the beginning and fifty percent after we go live the monthly fee is three hundred and fifty dollars i believe that's what we shared with you is that correct and.
prospect,three hundred fifty.
rep,us three hundred fifty dollars yep not pesos unfortunately sorry and and it typically takes four to six weeks to implement it can take less time if there's less back and forth it can take a little bit more time if there's some back and forth folks on vacation etc and that's it so that typically assumes six weeks at the maximum and that's what the time it takes.
prospect,okay okay and it will accompany like completely functional.
rep,yeah this is again if the quality of team is doing the implementation i'm assuming they are the ones who's doing the implementation we will design all the elements will support them with all the details that they need and will help them do the integration and yes it will be all functional that is correct.
rep,okay okay i think that's that's all.
prospect,i think that we are going to contact you like via email.
rep,okay no problem if we don't hear that from you say a week from now should we reach out to you and is that alex or sergio who should we reach out.
prospect,alex or sergio or cecilia.
rep,okay i'm not sure who whose voice is whose i still have done that cecilia i got it.
rep,all right awesome any other questions sergio alex cecilia that i did not answer for you guys or that you want to know or new questions.
prospect,okay right now i don't have any question.
prospect,i'm okay.
rep,alright awesome well thank you so much guys i really appreciate the time today thank you for giving us the opportunity to talk about our solution and we'll talk to you guys soon.
rep,and by the way are you guys one hour ahead of eastern or eastern time what time zone are you guys in.
rep,right now we are like 4 - gmt.
rep,4 - gmt i think you guys one hour ahead of eastern. is this 3:21 there.
prospect,let me check the computer right now it's yeah 3:20.
rep,3:20 perfect ok i just wanted to make sure what the time zone was so that's fantastic all right awesome well thank you gentlemen and cecilia i really appreciate the time again and we'll reach out to you guys on friday if we don't hear back from you and we'll take this from there.
rep,okay okay in the meantime if you have any questions please don't hesitate to reach out we'll be more than happy to answer your questions.
rep,thanks guys ok bye.
rep,awesome maybe we give him a few seconds to join is that fair.
prospect,yeah marvin maybe you can stick your head out make sure you gonna join.
prospect,love steve zahn.
prospect,alright that's it.
rep,alright awesome well thank you everyone for joining us today we really appreciate the opportunity here what we've done before you guys is a prepared a quick presentation to walk you through all the different elements that we have to offer but before i get started can you give us a quick 60-second rundown of what the genesis is where you guys are and specifically if there's something you're looking out of this meeting so i can focus on those elements during our conversation.
prospect,marvin do you wanted you you had actually originally well to be honest with you uh kristen and i were shot oregon we talked to a lot of different people.
rep,and i got i don't know ten or fifteen emails from you guys so you kind of roped us in how do i be interested to hear what you think you could do for us.
rep,got it okay all right that's fair and thank you for not getting upset with all those emails we really appreciate your patience and giving us the chance so just to give you a run john can you guys see my screen one.
rep,okay perfect second is we've prepared a quick agenda to walk you guys through all the different elements of what we do but we'll tell you a little bit about us because we didn't get a chance to meet with you guys at shopper or where do we see the opportunity from our perspective our vantage point from looking outside in and what is the opportunity really from unboxd and how do we differentiate and create new opportunities for you guys and what is this technology look like with some examples of current implementations etc is there fair.
rep,is it a fair expectation okay perfect all right so a little bit about us we are a bay area company four and a half years old almost becoming a medium size company and we have about 1200 customers globally 300 right here in the us and we've grown faster than anybody else in this space particularly because of four unique differentiators one is we have solved some of the product discovery problems especially in search that were not solved before we create custom solutions for all our retailers regardless of whether your enterprise class customer or a small speciality site and everybody else in between we also have tremendous capability in infrastructure to scale up and scale out and we're very price competitive and extremely affordable and because of these reasons we believe not just today but also in the future we will be the king of product discovery here's some customers that we work with chile just to give you an idea we work with target dot comm and un dot comm in the enterprise scale we also work with bells department store i don't know if you guys know that out of southeast united states out of florida in a billion-dollar department-store so we have these are some of our global enterprises yep and we also work with some pure online brands like web parts shindigs these are all some of our ir 250 ir 500 level companies and we work with a lot of different platforms including custom platforms essentially making our solution platform agnostic okay any questions.
rep,okay awesome so let's get right into the current state of the union as we see it specifically focusing on site search or our conversation today although from unboxd perspective we do influence navigation site search and personalized product recommendations we have products for all elements of product discovery so speaking specifically of site search let's say for a customer.
prospect,are you able to send this document or.
rep,yes absolutely it's like a five hundred dollar charge for time i'm just kidding yes we will be able to sangeetha's no problem kristine absolutely um so you don't need to take notes i promise you to send do this okay i'm assuming that was a question.
rep,okay so i'm sorry was there a question.
rep,okay i thought i heard something okay so the first interaction a customer has with site search is the type-ahead right so today do you guys a have a vendor that you work with or this is homegrown can you give me some idea oh .
prospect,this is um this is on our own platform develop our own developers .
rep,okay so this is a homegrown search solution that you have what ecommerce platform are you guys on.
rep,custome home ground or it is standard looks.
prospect,well it's it's all developed homegrown but it's it's based on gosh what is it i never can remember i'll have to get that to you but it's a it's it's not like a shopify system or a yahoo store or something like that i mean it's our magento it's it's all coded.
rep,gotcha no problem yeah just i was curious about that and the homegrown solution is that based on solar or elasticsearch.
rep,i think it is solar.// okay so this will give me a good idea as to how we can really differentiate so here you can see in my type-ahead i started to type in judy let's say anything from that perspective and there are certain categories based on that and you can see here it shows me julie belt bells jacket jackets etc right the idea here is half of your search suggestions are wasted by duplicates just because you have singular versus a plural problem so i'm guessing based on what i did the analysis on the site is it is a huge catalogue i don't know i can you give me some rough idea of how big the catalogue is how many products.
prospect,eight thousand styles and what is it it probably a hundred thousand or more skus.
rep,got it so you can see that you have tons of products where the idea is not all products will have exactly the same keywords but you want to make sure that when this is where the customer searches for it all the products show up rather they search using a belt or the word belts so in solar the only way to solve this problem solar comes out of the box with some stemming solution but you have to essentially create synonyms on the back end so you'll have to create belt is equal to belts or belts is equal to belt in order to accommodate for something like this so when a customer is searching for juli belt you then also have to create a synonym for juli belts or belt and that's why but solar cannot differentiate a search query versus a synonym and that is why you see these types of search suggestions and also you can see if belts and jackets are the most popular search suggestions the products are only showing t-shirts okay the one on the right you can see here again and this is not a corner case that i found it shows up all over the place i started to search for security badges or security anything and security batons etc and you can see it shows me a lot of badges in the search suggestion again singular plural all over the place but again in the actual products there is no relevance to something like that if just showing some security related products but completely different set.
prospect,no it it is security that's a security poteau a security jacket.
rep,it is security but if badges are the most popular no badges are showing up a spotter.
rep,and so the idea it's not necessarily by the way guys i want to make sure i say this i forgot to say shoes this is not a criticism of your existing implementation just to create to establish an a a parity that we both understand there is an opportunity at the end of this there isn't i completely understand but please don't take it just take this wrong and the idea here is when a customer is starting to search in the type-ahead you want to do three distinct elements one is you want to make sure you control the journey that the customer is going through by making it easy for them to the queries which you're doing in a way second you also want to guide them because you have so many categories and sub-categories this is not guiding the customer to a particular subset and the third thing is you also want to expose them to products that they never would have thought you also carry so there's that discoverability aspect also that type-ahead needs to accomplish which is where the opportunity exists some other example and this is where i wanted to share this with you i started to search the nike and there's obviously tons of different categories of nike products and you can see here it's showing nike as a keyword but it's also showing some custom landing pages that you guys might have created using solar like a october 10th promotion for nike or an october 15 promotion correctly i'm not sure what those dates are i'm assuming that's what those are same thing with if i'm starting to look for rain i'm starting to type in rain there's a tons of different sets of products not just jackets and coats and pants but there's accessories that are related to rain gear that you also want to expose the customer to and same thing here if i'm looking for fire related products there's a lot of different elements so the type-ahead is an opportunity to accomplish something like that the second thing i wanted to also identify is how the type-ahead behaves with different sets of keywords in different for the same keyword in different stages that it's in so i just typed in ste so i'm starting to type in steel toe right so it gives me an idea on steel toe with two e's it stays there but as soon as i type in steel start showing new products but for ste and stee it has it was showing me no popular products even though obviously there are related products to steel and then i started to type in steel toe and certainly the only product that shows up is this t-shirt okay.
rep,this is happening because the way solar parses the data out is is looking at the individual keywords so what it's doing now is for search suggestions it's doing phrase keyword pattern-matching so it's able to show you the steel-toe that you've been seeing consistently but for popular products it's now restarting it by showing a t-shirt because the letter t matched and you can see here as soon as i typing teo it starts to show me some other products including a steel toe so that's another limitation of solar you have to write a ton of code and i'll show you what that looks like ton of code to actually accommodate for what a complete search system would really look like all right you know ahead yes please.
prospect,so what would value do you see and actually even having the type of head i mean i'm of the opinion and if i'm if i'm a clicked in that search box and i'm gonna type in a simple two-word phrase.
prospect,i'm probably gonna have that types before i even see the suggestions anyway it kind of makes all of this a moot point at that point.
rep,sure if you're a really fast typer yes absolutely but not all customers are really fast typers that's number one number two the other piece also is the type of heads function is not just to create pattern matches to give you exactly what you're about to type in if i'm about to type in steel toe boots let's say three keywords or steel or toe boots or blue boots let's say or black boots if i'm about to type in black boots the fact is that it's not to give you a suggestion and saying oh black boots you're searching for black boots now click on black boots that's not the idea the idea is to give the customer three variety of distinct elements one is if i have just typed in black and there are different ways how black can be interpreted based on an attribute versus based on a product type a lot of customers would prefer not to type in the word boots they just see it and they click on it okay a lot of times customers are just looking for category you're not as soon looking for a specific set of product a very unique way to search for a product it's just that they like the convenience and speed of search so they just want to type it in the category but as soon as you give them the category they don't have to type it in they don't have to go through the whole navigation aspect which could get cumbersome the third piece is discover ability is let's say i am searching for let's say security badges lorraine the example that i was talking about great example you might the customer may not realise that you also carry gear or accessories that could help them in a rainy condition or rainy day or they their waterproof etc and while the customer may not have come to the site to buy that kind of product exposing them to that also creates an opportunity where they might be thinking of buying it they don't know that you sell it now they do you'll at least get the chance to earn their business for that particular piece which they might have been thinking of going somewhere else to buy the product and that's the function of the type-ahead it's not necessarily just to help them finish that query it is to get to get them to a category if possible maybe get them to a brand if that's what they were looking for show them some some top suggestions so that they also see what if they're just browsing it also depends the the state of mind of the customer is it a lot of times search customers have very clear intent but that may not necessarily be true they just may be browsing for certain products without intent and in that case you want to expose them to more things than they might have come into this pie so that's the that's the reason what the type of head actually functions and why it needs to be adaptive to what the customer is trying to do now what you see here today what's being developed today is a very standardised way of how autocomplete has been done and i'll show you some of the ways that unboxd has done when we've taken a very different approach the approach we've taken with type-ahead is not necessarily just to expose in a very serial manner what the keyboard pattern match would provide it's to actually guide the customer what galls cells has been sold by a lot of other retailers there's a lot of competition right would you agree but there is the reason why customers come in and buy from you and what is that differentiator that you have and how they buy from you has to be reflected into the search experience so long-winded answer to your question i hope that i answered you a question.
prospect,do you have any metrics as to what percentage of customers began typing something in the search and then abandon that in favor of one of the suggestions .
rep,yes so it depends on the vertical if you are in the apparel vertical the the autocomplete suggestions either product keyword category etc as with about thirty to forty percent if you are in a big department store type setting like target newegg it has been closer to 75 to 80 percent in grocery which is also another vertical that we work in is also even higher you have seen almost 90 to 95 percent at least in our customer example cases where the autocomplete usage becomes extremely poor and i'll show you why that is the case also but it all depends on the vertical i don't want to say one statistic that works for all it's different for different verticals the bigger the catalogue more the in interaction with the autocomplete so we work with new egg just to give you a scale idea work with newegg dot com i'm sure you get a part of new egg it's a four billion dollar pure online play company and they have just shy of a hundred million products in their catalogue that is grounds for tremendous amounts of autocomplete opportunity of our customers just essentially start looking for autocomplete but if you now look at target dot com for example you're still experimenting with autocomplete with them but what we have seen so far is because target is a department store with so much cross categories not as big as a catalogue they don't have 100 million products they have a couple of million products but they have lots of different categories they have almost 500 different sets of categories and sub-categories autocomplete becomes very important in that case too now we have only thousand or two thousand products auto-completed is not as important in that instance the usage does go down any other questions on type-ahead .
rep,okay awesome so now let's look at some how the customer figures out the type-ahead the query and they hit search and or we do the search for them and here's the relevancy aspect that now comes into the picture i'm searching for brown shorts which you have tons of by the way and this is the first rule to load up results that i get my search for brown shorts now why is this happening because and i'll show you some technology differences in how solar operates and why you need to create a contextual relevance in order to solve queries like this but you can see here the reason these all of these might be showing up is somewhere in the description either the word brown or the word shorts show up and i'm assuming solar has been tuned today to do orange which is one of the techniques that solar allows so you can do ring ending or minimum match and that's why it's showing you different sets of results now what happens is you have it's sorted by a most popular so even though the search result contains shorts these other products might be more popular and they also are in this search result they'll start to show about cow.
rep,next is guard uniform so i searched for guard uniform i get only seven results all of them are rain coats and some gloves okay another aspect of that training weapons there's tons of training weapons guns knives etc but only two products show up first aid kits so here's a different type of site search difference i wanted to show you i searched for first aid kits with no space between first in aid and then a first space aid kits by the way the type-ahead gives me both suggestions so if if i were to you can now see if i did first will give me first space aid as a suggestion however if in this instance i didn't use the space and started to type in aid it will give me first aid kit as one of the suggestions also without the space however here's the unfortunate rub if i search without the space i actually get 517 results if i do use space i get only hundred thirty-five results now i've not gone through all 500 1 35 to actually see are they relevant or not but this is a big problem in case 517 is right or eve 135 is right one of them is wrong then this is a problem both search queries should actually give you exactly the same sets of results okay.
rep,next is if i went to search for gloves and then filtered it by men's as a category i get about 114 results but if i search for men's gloves i only get four results so this is the difference in relevancy is to how a customer might search they might use a keyword and use filter they might not use the filter and use that filter in the key word itself the search queries context is going to change tremendously if i search for t-shirts with - t-shirts without a knife and completely different sets of results and all of these by the way can only be solved by creating synonyms on the back end and solar next is spell check so here i search for shorts with the dropping an o and head wear by dropping an a and you can see does not give me any search results again you have eight thousand products 100000 skus there is no way this is a scalable solution where in solar the only way to solve this by the way in solar is again to create synonyms for every permutation and combination that's available okay so you'll have to do shorts without a know without an r without a t without a light all the different types of permutations and combinations and you'll have to do the same thing for shirts because shirts you might drop an eye then how do you decide do you do shorts or do you do shirts spell check do actually show to the customer or jewish or both and it's not a scalable solution i don't know how large the team is in terms of who manages the catalog or solar but even with 8000 products and the descriptions that i've seen and the categories that have seen i'm assuming that that is not a scalable and which is why some of these simple single word misspelling mistakes are not corrected today okay so type-ahead we talked about search results we talked about any questions christine and gentlemen okay i just want to make sure am i talking about relevant stuff things that you guys are experiencing today am i talking about the right kind of opportunity i just want to make sure i'm.
prospect,well i think to remember you know some of the conversation centred around when we were shocked or no we initially started talking about search and you know we kind of left with the impression that we're not we're not necessarily looking for a new search partner right now but there was something more that your company offered and i do remember there being a some sort of site review or something that was that was promised but i don't remember the specifics on what else we talked about outside of search but i know that we it did come up that right now we're not really looking for a search partner i think you've shown us some interesting results of you know why we might need to reconsider that but is there more to what you offer other than you know the site search.
rep,absolutely so the other elements of product discovery is navigation so there's a lot of merchandising attributes in terms of how do customers merchandise today which is also could be a problem i'm assuming your category pages are driven by solar as well so let's say if i go to categories and say go to shirts and then uniform shirts why does these products six products show up up top is there a particular formula behind it or that do you have a merchandising team that actually sits there and decides to say this is how we want a uniform shirts show up.
prospect,well i mean it's obviously based on the most popular default sort and that most popular is is based on clicks predominantly and also purchases so it's just you know kind of a homegrown algorithm that were that we put in place and.
prospect,i don't think it you sober at all right was that right steve.
prospect,well i don't know what so worried is so i'm completely ignorant to it but .
prospect,well i'm not sure exactly how that would be leveraged in in categorization maybe it is i don't know enough about it myself but.
rep,yes so solar acts as a database of repository which also gives you fast search but if you give it certain parameters it also gives you a result set so if you were to say i want all the results for category called uniform shirts give me all the results and all the data and you can sort it by say for a column that might be a popularity score for example that might be a little bit calculated in house.
prospect,right yeah i mean i can tell you that from from you know the 278 products that are categorised there i mean why are our assortment specialist has manually assigned 278 products to be you know in that result set so i don't think that's me you know that's obviously not being controlled by any other means other than you know what gets assigned to that category the sorts on the other hand you know the default sort being most popular again is based upon click activity and some purchase activity and and you know general popularity and as i understand it as you know the the more irrelevant results that show up at the top as they are clicked on less and less they will fall to the bottom and more popular ones force will sort to the top.
rep,got it now i'm pretty sure steve from that perspective some merchants at business rules may need to be applied say for example you have a large inventory of a particular set of products the merchants do want to expose that to the customers to who are browsing through the category page is it there a capability that they had today or that might be an opportunity to do that today.
prospect,i think there would be an opportunity i think originally before we we really expanded a lot of a lot of our sort capabilities we kind of had this the sequencing option but i believe most of our sorts kind of override that sequencing because you know before we had any of this you could go in and you could say look i want you know that sh is 0:32 to be in spot one and ss are nine nine seven in spot we could do that but i believe today it's really not functional because of some of our more recent sorting .
rep,perfect so that's the second piece that i wanted to then bring up is nothing to do with search how can you leverage a easy-to-use back and dashboard i'm tell the reason i'm making a leap of assumption here but because i'm assuming that because the category pages may be driven by solar the merchandising team may not have a dashboard or a capability to actually create that override and if they wanted to create an override they have to go to it because solar is purely an ai t function and it does not contain any kind of merchandising dashboard per se to be able to do those types of functions now it's not just saying so a business rule maybe i want to reorder some of the products or another business rule might be i have new sets of products are coming up right you have this new product there's a certain limitation to how you can expose new products through email marketing or other marketing channels and this is where merchants may come in and say you know what i want these specific set of products to show up and it needs to have the capability to auto decay so i want this new shirt to have the exposure for one week for five days while it's out there or two weeks whatever the case may be and then you want those rules to automatically decay versus in solar there is no such capability and this is again me i'm reaching for these examples the second opportunity here is what i or this is me coming from outside in if i'm buying shirts versus say i'm buying and i'll open this in the new sam buying shirts or i'm buying shorts the filters on the left-hand side you can see today are pretty much the same it's consistent in the order of how the filters show up so i have category brand color price range size etc and same thing with here i will have category brand color size pricing etc the the reason to bring this up is for cat even for category pages or for search pages when a customer is navigating through shirts or shorts or shoes different filters become very important more important than other filters so you actually might want to show four shorts you might want to show size first maybe because you see that when customer is on the category page they use that filter more than any other filter for this category for shoes it might be something else for t-shirts it might be something else for for jackets it might be something else and you have tons of attribution for different sets of products so which filters become more important for which category you can also define that to an easy-to-use dashboard i can show you that also the third thing from a navigation perspective again i and i understand this most popularity score is used we actually take that experience to a personal level so beyond the just merchandising and better experience aspect we personalise the navigation results to a one on one level what i mean by that is let's say for example i wanted to i went to judy schwartz and i either used a filter or brown or some colour filter or i used a particular pricing element then or i search for something and i spend time on a particular set of products we build a persona for that customer and when they come back to that same category page we actually will show different sets of results based on what their customer has done in that session because we believe let's say for example i am looking for you know khaki color looking shorts and if the first row two rows of results is all black and blue will actually show a little bit more packing results we'll mix it in to show more khaki results because we scene and this again is all dependent on business elements that why customers buy from you say for example color they cannot buy this color anywhere else ok i'm just showing this example out i do not know what your differentiators are or uniqueness is but whatever those are we are able to weigh them in order of importance and using that data you can reorder the results when they see the same category so you will see different sets of results i will say different sets of results which should still be over right using the merchandising rules but it does give you the ability to do that and the same experience is also translated into search so the one on one behavior aspect is also translated into search and the collective behaviour of all the different customers is also then implied in to search for it let's say a brand new user and we do that per query and search ok the last thing i wanted to show you is personalised product recommendations so personalised product recommendations today let's say if i'm looking at this khaki i was made this is khaki colour they're shorts or beige and what are the recommendations you may also like that you show here today by the way are these homegrown also or do you guys use a vendor for that.
